Date,Day,Time,Cur.,Imp.,Event,Actual,Forecast,Previous
2007-08-01,Wednesday,17:00,GBP,Low,CBI Distributive Trades Survey  (Jul),18.00,,17.00
2007-08-01,Wednesday,17:00,GBP,Low,CBI Industrial Trends Orders  (Jul),-6.00,,8.00
2007-08-01,Wednesday,17:00,CAD,Medium,CPI (MoM)  (Jul),0.10%,,-0.20%
2007-08-01,Wednesday,17:00,MXN,Medium,CPI (MoM)  (Jul),0.42%,,0.12%
2007-08-01,Wednesday,17:00,GBP,Medium,CPI (MoM)  (Jul),-0.60%,,0.20%
2007-08-01,Wednesday,17:00,CAD,Low,CPI (YoY)  (Jul),2.20%,,2.20%
2007-08-01,Wednesday,17:00,GBP,High,CPI (YoY)  (Jul),1.90%,,2.40%
2007-08-01,Wednesday,17:00,SEK,Medium,CPI (YoY)  (Jul),1.90%,,1.90%
2007-08-01,Wednesday,17:00,MXN,Medium,CPI (YoY)  (Jul),4.14%,,3.98%
2007-08-01,Wednesday,17:00,USD,Low,"CPI Index, n.s.a.  (Jul)",208.30,,208.35
2007-08-01,Wednesday,17:00,USD,Low,Capacity Utilization Rate  (Jul),80.50%,,80.60%
2007-08-01,Wednesday,17:00,USD,Low,Chain Store Sales (MoM)  (Jul),2.60%,,2.40%
2007-08-01,Wednesday,17:00,USD,Low,Chain Store Sales (WoW)  (Jul),0.27%,,0.05%
2007-08-01,Wednesday,17:00,USD,Low,Chain Store Sales (YoY)  (Jul),3.01%,,2.06%
2007-08-01,Wednesday,17:00,USD,Low,Challenger Job Cuts  (Jul),42.90K,,55.73K
2007-08-01,Wednesday,17:00,USD,Low,Chicago Fed National Activity  (Jul),-0.44,,-0.26
2007-08-01,Wednesday,17:00,USD,High,Chicago PMI  (Jul),52.80,,58.30
2007-08-01,Wednesday,17:00,GBP,Medium,Claimant Count Change  (Jul),-5.60K,,-8.90K
2007-08-01,Wednesday,17:00,USD,Low,Cleveland CPI (MoM)  (Jul),0.20%,,0.30%
2007-08-01,Wednesday,17:00,USD,Medium,Construction Spending (MoM)  (Jul),-1.10%,,-0.10%
2007-08-01,Wednesday,17:00,SEK,Low,Consumer Confidence  (Jul),113.50,,114.00
2007-08-01,Wednesday,17:00,MXN,Low,Consumer Confidence  (Jul),105.10,,105.70
2007-08-01,Wednesday,17:00,MXN,Low,Consumer Confidence n.s.a.  (Jul),104.80,,105.20
2007-08-01,Wednesday,17:00,USD,Medium,Consumer Credit  (Jul),16.62B,,10.67B
2007-08-01,Wednesday,17:00,USD,Medium,Continuing Jobless Claims  (Jul),"2,541.23K",,"2,487.71K"
2007-08-01,Wednesday,17:00,MXN,Low,Core CPI (MoM)  (Jul),0.30%,,0.29%
2007-08-01,Wednesday,17:00,CAD,Medium,Core CPI (MoM)  (Jul),0.10%,,0.00%
2007-08-01,Wednesday,17:00,CAD,Medium,Core CPI (YoY)  (Jul),2.30%,,2.50%
2007-08-01,Wednesday,17:00,USD,Low,Core CPI Index  (Jul),210.77,,210.39
2007-08-01,Wednesday,17:00,USD,High,Core PCE Price Index (MoM)  (Jul),0.10%,,0.20%
2007-08-01,Wednesday,17:00,USD,High,Core PCE Price Index (YoY)  (Jul),2.00%,,1.90%
2007-08-01,Wednesday,17:00,GBP,Low,Core PPI Output (MoM)  (Jul),0.10%,,0.10%
2007-08-01,Wednesday,17:00,GBP,Low,Core PPI Output (YoY)  (Jul),1.30%,,1.30%
2007-08-01,Wednesday,17:00,GBP,Low,Core RPI (MoM)  (Jul),-0.60%,,0.40%
2007-08-01,Wednesday,17:00,GBP,Low,Core RPI (YoY)  (Jul),2.70%,,3.30%
2007-08-01,Wednesday,17:00,USD,High,Core Retail Sales (MoM)  (Jul),0.60%,,-0.30%
2007-08-01,Wednesday,17:00,GBP,Medium,Core Retail Sales (MoM)  (Jul),0.60%,,0.20%
2007-08-01,Wednesday,17:00,CAD,Medium,Core Retail Sales (MoM)  (Jul),0.10%,,-0.50%
2007-08-01,Wednesday,17:00,GBP,Medium,Core Retail Sales (YoY)  (Jul),2.90%,,2.40%
2007-08-01,Wednesday,17:00,USD,High,Crude Oil Inventories  (Jul),-2.54M,,2.79M
2007-08-01,Wednesday,17:00,USD,Low,Dallas Fed Mfg Business Index  (Jul),3.10,,9.20
2007-08-01,Wednesday,17:00,USD,Low,Dallas Fed PCE  (Jul),2.00%,,2.50%
2007-08-01,Wednesday,17:00,USD,Low,Dallas Fed Services Revenues  (Jul),22.30,,18.60
2007-08-01,Wednesday,17:00,USD,Low,Domestic Truck Sales  (Jul),6.92M,,6.90M
2007-08-01,Wednesday,17:00,USD,Low,Durables Excluding Defense (MoM)  (Jul),2.70%,,2.10%
2007-08-01,Wednesday,17:00,USD,Low,EIA Weekly Distillates Stocks  (Jul),1.21M,,-0.07M
2007-08-01,Wednesday,17:00,MXN,Low,Economic Activity (MoM)  (Jul),0.09%,,0.36%
2007-08-01,Wednesday,17:00,MXN,Low,Economic Activity (YoY)  (Jul),4.05%,,2.85%
2007-08-01,Wednesday,17:00,CAD,Medium,Employment Change  (Jul),42.70K,,57.30K
2007-08-01,Wednesday,17:00,USD,High,Existing Home Sales  (Jul),5.07M,,5.12M
2007-08-01,Wednesday,17:00,USD,Medium,Existing Home Sales (MoM)  (Jul),-1.00%,,-2.80%
2007-08-01,Wednesday,17:00,USD,Medium,Export Price Index (MoM)  (Jul),0.10%,,0.40%
2007-08-01,Wednesday,17:00,CAD,Low,Exports  (Jul),37.96B,,38.52B
2007-08-01,Wednesday,17:00,USD,Medium,Factory Orders (MoM)  (Jul),2.20%,,0.80%
2007-08-01,Wednesday,17:00,USD,Low,Factory orders ex transportation (MoM)  (Jul),1.00%,,-0.60%
2007-08-01,Wednesday,17:00,USD,Medium,Federal Budget Balance  (Jul),-36.40B,,27.50B
2007-08-01,Wednesday,17:00,MXN,Low,Fiscal Balance  (Jul),15.67B,,-40.58B
2007-08-01,Wednesday,17:00,CAD,Medium,Foreign Securities Purchases  (Jul),-0.65B,,-1.50B
2007-08-01,Wednesday,17:00,CAD,Low,Foreign Securities Purchases by Canadians  (Jul),3.63B,,5.18B
2007-08-01,Wednesday,17:00,CAD,Low,Full Employment Change  (Jul),2.50K,,103.60K
2007-08-01,Wednesday,17:00,CAD,Medium,GDP (MoM)  (Jul),0.00%,,0.30%
2007-08-01,Wednesday,17:00,USD,Low,Gasoline Inventories  (Jul),-0.09M,,0.86M
2007-08-01,Wednesday,17:00,GBP,Low,GfK Consumer Confidence  (Jul),-6.00,,-3.00
2007-08-01,Wednesday,17:00,USD,Low,Government Payrolls  (Jul),-36.00K,,14.00K
2007-08-01,Wednesday,17:00,MXN,Low,Gross Fixed Investments (MoM)  (Jul),1.99%,,-0.48%
2007-08-01,Wednesday,17:00,MXN,Low,Gross Fixed Investments (YoY)  (Jul),7.15%,,3.26%
2007-08-01,Wednesday,17:00,GBP,Medium,Halifax House Price Index (MoM)  (Jul),0.70%,,0.50%
2007-08-01,Wednesday,17:00,GBP,Medium,Halifax House Price Index (YoY)  (Jul),11.20%,,10.70%
2007-08-01,Wednesday,17:00,USD,Low,House Price Index  (Jul),224.00,,225.10
2007-08-01,Wednesday,17:00,USD,Low,House Price Index (MoM)  (Jul),-0.50%,,-0.40%
2007-08-01,Wednesday,17:00,USD,Low,House Price Index (YoY)  (Jul),0.30%,,0.80%
2007-08-01,Wednesday,17:00,USD,Medium,Housing Starts  (Jul),1.35M,,1.45M
2007-08-01,Wednesday,17:00,CAD,Medium,Housing Starts  (Jul),222.90K,,229.40K
2007-08-01,Wednesday,17:00,USD,Medium,Housing Starts (MoM)  (Jul),-6.50%,,2.30%
2007-08-01,Wednesday,17:00,CAD,Low,IPPI (MoM)  (Jul),-0.60%,,-1.10%
2007-08-01,Wednesday,17:00,CAD,Low,IPPI (YoY)  (Jul),-0.20%,,2.10%
2007-08-01,Wednesday,17:00,USD,Medium,ISM Manufacturing Employment  (Jul),49.80,,51.90
2007-08-01,Wednesday,17:00,USD,Low,ISM Manufacturing New Orders Index  (Jul),58.60,,57.70
2007-08-01,Wednesday,17:00,USD,High,ISM Manufacturing PMI  (Jul),52.40,,52.60
2007-08-01,Wednesday,17:00,USD,High,ISM Manufacturing Prices  (Jul),65.00,,68.00
2007-08-01,Wednesday,17:00,USD,Low,ISM Non-Manufacturing Business Activity  (Jul),57.10,,60.10
2007-08-01,Wednesday,17:00,USD,Medium,ISM Non-Manufacturing Employment  (Jul),51.10,,53.30
2007-08-01,Wednesday,17:00,USD,Low,ISM Non-Manufacturing New Orders  (Jul),54.50,,57.20
2007-08-01,Wednesday,17:00,USD,High,ISM Non-Manufacturing PMI  (Jul),53.60,,55.30
2007-08-01,Wednesday,17:00,USD,High,ISM Non-Manufacturing Prices  (Jul),60.30,,61.90
2007-08-01,Wednesday,17:00,USD,Low,ISM-New York Index  (Jul),430.10,,434.40
2007-08-01,Wednesday,17:00,USD,Medium,Import Price Index (MoM)  (Jul),1.20%,,1.20%
2007-08-01,Wednesday,17:00,CAD,Low,Imports  (Jul),35.40B,,34.75B
2007-08-01,Wednesday,17:00,USD,Medium,Industrial Production (MoM)  (Jul),0.00%,,0.00%
2007-08-01,Wednesday,17:00,MXN,Low,Industrial Production (MoM)  (Jul),0.53%,,0.18%
2007-08-01,Wednesday,17:00,GBP,Medium,Industrial Production (MoM)  (Jul),-0.50%,,-1.10%
2007-08-01,Wednesday,17:00,MXN,Low,Industrial Production (YoY)  (Jul),2.32%,,0.66%
2007-08-01,Wednesday,17:00,GBP,Low,Industrial Production (YoY)  (Jul),0.60%,,0.10%
2007-08-01,Wednesday,17:00,USD,High,Initial Jobless Claims  (Jul),313.32K,,315.62K
2007-08-01,Wednesday,17:00,MXN,Medium,Interest Rate Decision  (Jul),7.25%,,7.25%
2007-08-01,Wednesday,17:00,CAD,Low,Ivey PMI n.s.a  (Jul),54.60,,67.40
2007-08-01,Wednesday,17:00,USD,High,JOLTS Job Openings  (Jul),4.43M,,4.64M
2007-08-01,Wednesday,17:00,USD,Low,Jobless Claims 4-Week Avg.  (Jul),315.65K,,313.69K
2007-08-01,Wednesday,17:00,USD,Low,KC Fed Composite Index  (Jul),7.00,,5.00
2007-08-01,Wednesday,17:00,USD,Low,KC Fed Manufacturing Index  (Jul),11.00,,-5.00
2007-08-01,Wednesday,17:00,GBP,Low,M4 Money Supply (MoM)  (Jul),1.10%,,0.90%
2007-08-01,Wednesday,17:00,USD,Low,MBA 30-Year Mortgage Rate  (Jul),6.57%,,6.57%
2007-08-01,Wednesday,17:00,USD,Low,MBA Purchase Index  (Jul),436.40,,444.89
2007-08-01,Wednesday,17:00,USD,Low,Manufacturing Payrolls  (Jul),-22.00K,,-18.00K
2007-08-01,Wednesday,17:00,USD,Low,Manufacturing Production (MoM)  (Jul),0.20%,,0.30%
2007-08-01,Wednesday,17:00,GBP,Medium,Manufacturing Production (MoM)  (Jul),-0.70%,,-0.40%
2007-08-01,Wednesday,17:00,GBP,Low,Manufacturing Production (YoY)  (Jul),0.10%,,0.60%
2007-08-01,Wednesday,17:00,CAD,Low,Manufacturing Sales (MoM)  (Jul),-0.10%,,-1.60%
2007-08-01,Wednesday,17:00,USD,Medium,Michigan 1-Year Inflation Expectations  (Jul),3.40%,,3.40%
2007-08-01,Wednesday,17:00,USD,Medium,Michigan 5-Year Inflation Expectations  (Jul),3.10%,,2.90%
2007-08-01,Wednesday,17:00,USD,Medium,Michigan Consumer Expectations  (Jul),83.90,,74.70
2007-08-01,Wednesday,17:00,USD,Medium,Michigan Consumer Sentiment  (Jul),90.40,,83.70
2007-08-01,Wednesday,17:00,USD,Low,Michigan Current Conditions  (Jul),104.50,,100.20
2007-08-01,Wednesday,17:00,USD,Low,Midwest Manufacturing  (Jul),100.30,,100.80
2007-08-01,Wednesday,17:00,GBP,Low,Mortgage Approvals  (Jul),112.35K,,114.21K
2007-08-01,Wednesday,17:00,GBP,Low,Mortgage Lending  (Jul),9.20B,,9.25B
2007-08-01,Wednesday,17:00,USD,Low,Mortgage Market Index  (Jul),621.93,,636.49
2007-08-01,Wednesday,17:00,USD,Low,Mortgage Refinance Index  (Jul),"1,709.94",,"1,762.34"
2007-08-01,Wednesday,17:00,USD,Low,NAHB Housing Market Index  (Jul),24.00,,28.00
2007-08-01,Wednesday,17:00,USD,Low,NFIB Small Business Optimism  (Jul),97.60,,96.00
2007-08-01,Wednesday,17:00,USD,Medium,NY Empire State Manufacturing Index  (Jul),26.32,,24.34
2007-08-01,Wednesday,17:00,GBP,Medium,Nationwide HPI (MoM)  (Jul),0.00%,,1.00%
2007-08-01,Wednesday,17:00,GBP,Medium,Nationwide HPI (YoY)  (Jul),9.90%,,11.10%
2007-08-01,Wednesday,17:00,USD,Low,Natural Gas Storage  (Jul),76.32B,,90.48B
2007-08-01,Wednesday,17:00,USD,High,New Home Sales  (Jul),778.00K,,793.00K
2007-08-01,Wednesday,17:00,USD,Medium,New Home Sales (MoM)  (Jul),-1.90%,,-5.80%
2007-08-01,Wednesday,17:00,CAD,Medium,New Housing Price Index (MoM)  (Jul),1.00%,,0.60%
2007-08-01,Wednesday,17:00,USD,Low,Overall Net Capital Flow  (Jul),84.90B,,34.50B
2007-08-01,Wednesday,17:00,GBP,Medium,PPI Input (MoM)  (Jul),1.10%,,1.30%
2007-08-01,Wednesday,17:00,GBP,Low,PPI Input (YoY)  (Jul),0.20%,,1.70%
2007-08-01,Wednesday,17:00,GBP,Low,PPI Output (MoM)  (Jul),0.20%,,0.20%
2007-08-01,Wednesday,17:00,GBP,Low,PPI Output (YoY)  (Jul),1.70%,,1.70%
2007-08-01,Wednesday,17:00,CAD,Low,Part Time Employment Change  (Jul),40.20K,,-46.20K
2007-08-01,Wednesday,17:00,CAD,Low,Participation Rate  (Jul),67.50%,,67.50%
2007-08-01,Wednesday,17:00,USD,Medium,Pending Home Sales (MoM)  (Jul),-7.30%,,1.30%
2007-08-01,Wednesday,17:00,USD,Low,Pending Home Sales Index  (Jul),92.80,,100.10
2007-08-01,Wednesday,17:00,USD,Low,Personal Income (MoM)  (Jul),0.40%,,0.10%
2007-08-01,Wednesday,17:00,USD,Medium,Personal Spending (MoM)  (Jul),0.40%,,0.10%
2007-08-01,Wednesday,17:00,USD,High,Philadelphia Fed Manufacturing Index  (Jul),6.70,,17.20
2007-08-01,Wednesday,17:00,USD,Low,Philly Fed Business Conditions  (Jul),27.00,,11.10
2007-08-01,Wednesday,17:00,USD,Low,Philly Fed CAPEX Index  (Jul),18.30,,18.20
2007-08-01,Wednesday,17:00,USD,Medium,Philly Fed Employment  (Jul),6.00,,4.40
2007-08-01,Wednesday,17:00,USD,Low,Philly Fed New Orders  (Jul),8.50,,14.90
2007-08-01,Wednesday,17:00,USD,Low,Philly Fed Prices Paid  (Jul),21.40,,22.30
2007-08-01,Wednesday,17:00,USD,Medium,Private Nonfarm Payrolls  (Jul),2.00K,,57.00K
2007-08-01,Wednesday,17:00,GBP,Low,Public Sector Net Borrowing  (Jul),-6.03B,,7.12B
2007-08-01,Wednesday,17:00,GBP,Low,Public Sector Net Cash Requirement  (Jul),-13.25B,,10.11B
2007-08-01,Wednesday,17:00,CAD,Medium,RMPI (MoM)  (Jul),3.60%,,0.30%
2007-08-01,Wednesday,17:00,CAD,Low,RMPI (YoY)  (Jul),2.50%,,4.30%
2007-08-01,Wednesday,17:00,GBP,Low,RPI (MoM)  (Jul),-0.60%,,0.50%
2007-08-01,Wednesday,17:00,GBP,Low,RPI (YoY)  (Jul),3.80%,,4.40%
2007-08-01,Wednesday,17:00,USD,Low,Real Earnings (MoM)  (Jul),-0.20%,,0.30%
2007-08-01,Wednesday,17:00,USD,Low,Real Personal Consumption (MoM)  (Jul),0.20%,,-0.10%
2007-08-01,Wednesday,17:00,USD,Low,Redbook (MoM)  (Jul),0.08%,,-0.82%
2007-08-01,Wednesday,17:00,USD,Low,Redbook (YoY)  (Jul),2.38%,,1.59%
2007-08-01,Wednesday,17:00,USD,Medium,Retail Control (MoM)  (Jul),0.80%,,0.10%
2007-08-01,Wednesday,17:00,CAD,Medium,Retail Sales (MoM)  (Jul),0.00%,,-1.00%
2007-08-01,Wednesday,17:00,USD,High,Retail Sales (MoM)  (Jul),0.50%,,-0.70%
2007-08-01,Wednesday,17:00,GBP,Medium,Retail Sales (MoM)  (Jul),0.50%,,0.10%
2007-08-01,Wednesday,17:00,GBP,Medium,Retail Sales (YoY)  (Jul),2.90%,,2.60%
2007-08-01,Wednesday,17:00,USD,Low,Retail Sales Ex Gas/Autos (MoM)  (Jul),0.70%,,0.00%
2007-08-01,Wednesday,17:00,USD,Low,Richmond Manufacturing Index  (Jul),-1.00,,-1.00
2007-08-01,Wednesday,17:00,USD,Low,Richmond Manufacturing Shipments  (Jul),3.00,,2.00
2007-08-01,Wednesday,17:00,USD,Low,Richmond Services Index  (Jul),5.00,,16.00
2007-08-01,Wednesday,17:00,USD,Medium,S&P/CS HPI Composite - 20 n.s.a. (MoM)  (Jul),-0.40%,,-0.30%
2007-08-01,Wednesday,17:00,USD,Medium,S&P/CS HPI Composite - 20 n.s.a. (YoY)  (Jul),-3.80%,,-3.40%
2007-08-01,Wednesday,17:00,USD,Low,S&P/CS HPI Composite - 20 s.a. (MoM)  (Jul),-1.00%,,-1.10%
2007-08-01,Wednesday,17:00,USD,Medium,TIC Net Long-Term Transactions  (Jul),11.20B,,108.60B
2007-08-01,Wednesday,17:00,USD,Low,TIC Net Long-Term Transactions including Swaps  (Jul),-18.00B,,88.40B
2007-08-01,Wednesday,17:00,USD,Low,Texas Services Sector Outlook  (Jul),5.60,,5.20
2007-08-01,Wednesday,17:00,USD,Medium,Trade Balance  (Jul),-59.90B,,-59.50B
2007-08-01,Wednesday,17:00,MXN,Low,Trade Balance  (Jul),-0.70B,,-0.83B
2007-08-01,Wednesday,17:00,GBP,Medium,Trade Balance  (Jul),-7.80B,,-7.56B
2007-08-01,Wednesday,17:00,CAD,Medium,Trade Balance  (Jul),2.56B,,3.77B
2007-08-01,Wednesday,17:00,MXN,Low,Trade Balance (USD)  (Jul),-0.84B,,-1.21B
2007-08-01,Wednesday,17:00,GBP,Medium,Trade Balance Non-EU  (Jul),-4.18B,,-3.78B
2007-08-01,Wednesday,17:00,USD,Low,"US Foreign Buying, T-bonds  (Jul)",-9.40B,,24.30B
2007-08-01,Wednesday,17:00,MXN,Low,Unemployment Rate  (Jul),3.48%,,3.56%
2007-08-01,Wednesday,17:00,GBP,Medium,Unemployment Rate  (Jul),5.30%,,5.40%
2007-08-01,Wednesday,17:00,CAD,Medium,Unemployment Rate  (Jul),6.00%,,6.10%
2007-08-01,Wednesday,17:00,MXN,Low,Unemployment Rate n.s.a.  (Jul),3.79%,,3.28%
2007-08-01,Wednesday,17:00,USD,Low,Wholesale Inventories (MoM)  (Jul),0.10%,,0.30%
2007-08-01,Wednesday,17:00,CAD,Medium,Wholesale Sales (MoM)  (Jul),-0.70%,,-0.10%
2007-08-02,Thursday,04:30,USD,Medium,Fed's Balance Sheet,870.26B,,863.89B
2007-08-03,Friday,20:30,USD,High,Nonfarm Payrolls  (Jul),68K,,132K
2007-08-04,Saturday,01:00,USD,Medium,U.S. Baker Hughes Oil Rig Count,306,,296
2007-08-04,Saturday,04:30,USD,Medium,CFTC Crude Oil speculative net positions,129.6k,,110.9k
2007-08-09,Thursday,04:30,USD,Medium,Fed's Balance Sheet,865.45B,,870.26B
2007-08-11,Saturday,01:00,USD,Medium,U.S. Baker Hughes Oil Rig Count,305,,306
2007-08-11,Saturday,04:30,USD,Medium,CFTC Crude Oil speculative net positions,108.9k,,129.6k
2007-08-15,Wednesday,20:30,USD,High,CPI (MoM)  (Jul),0.2%,,0.2%
2007-08-15,Wednesday,20:30,USD,High,CPI (YoY)  (Jul),2.4%,,2.7%
2007-08-15,Wednesday,20:30,USD,High,Core CPI (MoM)  (Jul),0.2%,,0.2%
2007-08-15,Wednesday,20:30,USD,Medium,Core CPI (YoY)  (Jul),2.2%,,2.2%
2007-08-15,Wednesday,23:00,ILS,Low,CPI (YoY)  (Jul),0.3%,,-0.7%
2007-08-16,Thursday,04:30,USD,Medium,Fed's Balance Sheet,864.93B,,865.45B
2007-08-18,Saturday,01:00,USD,Medium,U.S. Baker Hughes Oil Rig Count,309,,305
2007-08-18,Saturday,04:30,USD,Medium,CFTC Crude Oil speculative net positions,66.1k,,108.9k
2007-08-20,Monday,23:00,USD,Medium,US Leading Index (MoM)  (Jul),0.4%,0.3%,-0.3%
2007-08-21,Tuesday,18:00,CNY,Medium,PBoC Interest Rate,7.02%,,6.84%
2007-08-23,Thursday,04:30,USD,Medium,Fed's Balance Sheet,862.78B,,864.93B
2007-08-25,Saturday,01:00,USD,Medium,U.S. Baker Hughes Oil Rig Count,310,,309
2007-08-25,Saturday,04:30,USD,Medium,CFTC Crude Oil speculative net positions,22.8k,,66.1k
2007-08-28,Tuesday,17:00,EUR,Medium,German Ifo Business Climate Index,105.8,105.5,106.4
2007-08-30,Thursday,04:30,USD,Medium,Fed's Balance Sheet,872.87B,,862.78B
2007-09-01,Saturday,01:00,USD,Medium,U.S. Baker Hughes Oil Rig Count,300,,310
2007-09-01,Saturday,04:30,USD,Medium,CFTC Crude Oil speculative net positions,7.4k,,22.8k
2007-09-01,Saturday,17:00,USD,High,10-Year Note Auction  (Aug),4.75%,,4.50%
2007-09-01,Saturday,17:00,USD,Medium,5-Year Note Auction  (Aug),4.13%,,4.63%
2007-09-01,Saturday,17:00,USD,Low,All Car Sales  (Aug),7.31M,,7.21M
2007-09-01,Saturday,17:00,USD,Low,All Truck Sales  (Aug),8.72M,,8.29M
2007-09-01,Saturday,17:00,GBP,Medium,Average Earnings Index +Bonus  (Aug),4.70%,,4.50%
2007-09-01,Saturday,17:00,GBP,Low,Average Earnings ex Bonus  (Aug),4.60%,,4.30%
2007-09-01,Saturday,17:00,USD,High,Average Hourly Earnings (MoM)  (Aug),0.10%,,0.00%
2007-09-01,Saturday,17:00,USD,Low,Average Weekly Hours  (Aug),34.60,,34.60
2007-09-01,Saturday,17:00,GBP,Medium,BRC Retail Sales Monitor (YoY)  (Aug),1.80%,,1.19%
2007-09-01,Saturday,17:00,CAD,High,BoC Interest Rate Decision  (Aug),4.50%,,4.50%
2007-09-01,Saturday,17:00,GBP,Low,BoE Consumer Credit  (Aug),0.91B,,1.06B
2007-09-01,Saturday,17:00,GBP,High,BoE Interest Rate Decision  (Aug),5.75%,,5.75%
2007-09-01,Saturday,17:00,CAD,Low,Budget Balance  (Aug),-0.13B,,1.14B
2007-09-01,Saturday,17:00,CAD,Low,Budget Balance (YoY)  (Aug),6.62B,,6.75B
2007-09-01,Saturday,17:00,CAD,Medium,Building Permits (MoM)  (Aug),3.80%,,-11.00%
2007-09-01,Saturday,17:00,USD,Medium,Business Inventories (MoM)  (Aug),0.40%,,0.10%
2007-09-01,Saturday,17:00,USD,High,CB Consumer Confidence  (Aug),105.60,,111.90
2007-09-01,Saturday,17:00,USD,Low,CB Employment Trends Index  (Aug),126.90,,127.10
2007-09-01,Saturday,17:00,GBP,Low,CBI Distributive Trades Survey  (Aug),15.00,,18.00
2007-09-01,Saturday,17:00,GBP,Low,CBI Industrial Trends Orders  (Aug),9.00,,-6.00
2007-09-01,Saturday,17:00,CAD,Medium,CPI (MoM)  (Aug),-0.30%,,0.10%
2007-09-01,Saturday,17:00,GBP,Medium,CPI (MoM)  (Aug),0.40%,,-0.60%
2007-09-01,Saturday,17:00,MXN,Medium,CPI (MoM)  (Aug),0.41%,,0.42%
2007-09-01,Saturday,17:00,MXN,Medium,CPI (YoY)  (Aug),4.03%,,4.14%
2007-09-01,Saturday,17:00,CAD,Low,CPI (YoY)  (Aug),1.70%,,2.20%
2007-09-01,Saturday,17:00,GBP,High,CPI (YoY)  (Aug),1.80%,,1.90%
2007-09-01,Saturday,17:00,USD,Low,"CPI Index, n.s.a.  (Aug)",207.92,,208.30
2007-09-01,Saturday,17:00,USD,Low,Capacity Utilization Rate  (Aug),80.50%,,80.50%
2007-09-01,Saturday,17:00,USD,Low,Chain Store Sales (MoM)  (Aug),2.90%,,2.60%
2007-09-01,Saturday,17:00,USD,Low,Chain Store Sales (WoW)  (Aug),-0.08%,,0.27%
2007-09-01,Saturday,17:00,USD,Low,Chain Store Sales (YoY)  (Aug),2.53%,,3.01%
2007-09-01,Saturday,17:00,USD,Low,Challenger Job Cuts  (Aug),79.46K,,42.90K
2007-09-01,Saturday,17:00,USD,Low,Chicago Fed National Activity  (Aug),-0.37,,-0.44
2007-09-01,Saturday,17:00,USD,High,Chicago PMI  (Aug),52.20,,52.80
2007-09-01,Saturday,17:00,GBP,Medium,Claimant Count Change  (Aug),-5.00K,,-5.60K
2007-09-01,Saturday,17:00,USD,Low,Cleveland CPI (MoM)  (Aug),0.20%,,0.20%
2007-09-01,Saturday,17:00,USD,Medium,Construction Spending (MoM)  (Aug),0.60%,,-1.10%
2007-09-01,Saturday,17:00,MXN,Low,Consumer Confidence  (Aug),106.40,,105.10
2007-09-01,Saturday,17:00,MXN,Low,Consumer Confidence n.s.a.  (Aug),108.00,,104.80
2007-09-01,Saturday,17:00,USD,Medium,Consumer Credit  (Aug),19.08B,,16.62B
2007-09-01,Saturday,17:00,USD,Medium,Continuing Jobless Claims  (Aug),"2,557.52K",,"2,541.23K"
2007-09-01,Saturday,17:00,CAD,Medium,Core CPI (MoM)  (Aug),0.10%,,0.10%
2007-09-01,Saturday,17:00,MXN,Low,Core CPI (MoM)  (Aug),0.27%,,0.30%
2007-09-01,Saturday,17:00,CAD,Medium,Core CPI (YoY)  (Aug),2.20%,,2.30%
2007-09-01,Saturday,17:00,USD,Low,Core CPI Index  (Aug),211.12,,210.77
2007-09-01,Saturday,17:00,USD,High,Core PCE Price Index (MoM)  (Aug),0.20%,,0.10%
2007-09-01,Saturday,17:00,USD,High,Core PCE Price Index (YoY)  (Aug),1.90%,,2.00%
2007-09-01,Saturday,17:00,GBP,Low,Core PPI Output (MoM)  (Aug),0.10%,,0.10%
2007-09-01,Saturday,17:00,GBP,Low,Core PPI Output (YoY)  (Aug),1.30%,,1.30%
2007-09-01,Saturday,17:00,GBP,Low,Core RPI (MoM)  (Aug),0.40%,,-0.60%
2007-09-01,Saturday,17:00,GBP,Low,Core RPI (YoY)  (Aug),2.70%,,2.70%
2007-09-01,Saturday,17:00,USD,High,Core Retail Sales (MoM)  (Aug),-0.10%,,0.60%
2007-09-01,Saturday,17:00,GBP,Medium,Core Retail Sales (MoM)  (Aug),0.30%,,0.60%
2007-09-01,Saturday,17:00,CAD,Medium,Core Retail Sales (MoM)  (Aug),0.50%,,0.10%
2007-09-01,Saturday,17:00,GBP,Medium,Core Retail Sales (YoY)  (Aug),3.20%,,2.90%
2007-09-01,Saturday,17:00,USD,High,Crude Oil Inventories  (Aug),-2.87M,,-2.54M
2007-09-01,Saturday,17:00,USD,Low,Dallas Fed Mfg Business Index  (Aug),2.50,,3.10
2007-09-01,Saturday,17:00,USD,Low,Dallas Fed PCE  (Aug),2.20%,,2.00%
2007-09-01,Saturday,17:00,USD,Low,Dallas Fed Services Revenues  (Aug),27.90,,22.30
2007-09-01,Saturday,17:00,USD,Low,Domestic Truck Sales  (Aug),7.39M,,6.92M
2007-09-01,Saturday,17:00,USD,Low,Durables Excluding Defense (MoM)  (Aug),-4.20%,,2.70%
2007-09-01,Saturday,17:00,USD,Low,EIA Weekly Distillates Stocks  (Aug),1.14M,,1.21M
2007-09-01,Saturday,17:00,MXN,Low,Economic Activity (MoM)  (Aug),0.09%,,0.09%
2007-09-01,Saturday,17:00,MXN,Low,Economic Activity (YoY)  (Aug),2.95%,,4.05%
2007-09-01,Saturday,17:00,CAD,Medium,Employment Change  (Aug),7.70K,,42.70K
